"CIK","COMPANY_NAME","FORM_TYPE","DATE_FILED","EDGAR_LINK","QUARTER","TICKER","SIC","EXCHANGE","HITS","YEAR"
102752,"VSE CORP","10-K","2013-03-06","edgar/data/102752/0000102752-13-000009.txt",1,"VSEC","8711","NASDAQ","2",2013
1027884,"CHICAGO BRIDGE   IRON CO N V","10-K","2013-02-28","edgar/data/1027884/0001193125-13-080788.txt",1,"CBI","1700","NYSE","6",2013
1028153,"Axion Power International  Inc ","10-K","2013-03-22","edgar/data/1028153/0001144204-13-016811.txt",1,"AXPW","3690","OTC","1",2013
1028734,"COBIZ FINANCIAL INC","10-K","2013-02-15","edgar/data/1028734/0001104659-13-011305.txt",1,"COBZ","6021","NASDAQ","1",2013
1028918,"PACIFIC PREMIER BANCORP INC","10-K","2013-03-14","edgar/data/1028918/0001028918-13-000022.txt",1,"PPBI","6022","NASDAQ","2",2013
1028954,"SUSSEX BANCORP","10-K","2013-03-14","edgar/data/1028954/0001028954-13-000005.txt",1,"SBBX","6022","NASDAQ","1",2013
1029023,"SYNTROLEUM CORP","10-K","2013-03-15","edgar/data/1029023/0001193125-13-109891.txt",1,"SYNM","1311","NASDAQ","0",2013
1029142,"DYNAVAX TECHNOLOGIES CORP","10-K","2013-03-08","edgar/data/1029142/0001193125-13-098862.txt",1,"DVAX","2834","NASDAQ","1",2013
1029199,"EURONET WORLDWIDE INC","10-K","2013-02-27","edgar/data/1029199/0001029199-13-000008.txt",1,"EEFT","6099","NASDAQ","1",2013
1029730,"LADENBURG THALMANN FINANCIAL SERVICES INC","10-K","2013-03-18","edgar/data/1029730/0001144204-13-015520.txt",1,"LTS","6211","NYSE MKT","0",2013
1029800,"URSTADT BIDDLE PROPERTIES INC","10-K","2013-01-11","edgar/data/1029800/0001029800-13-000005.txt",1,"UBA","6798","NYSE","0",2013
1030192,"NEW JERSEY MINING CO","10-K","2013-03-29","edgar/data/1030192/0001062993-13-001559.txt",1,"NJMC","1040","OTC","0",2013
1030206,"VASCULAR SOLUTIONS INC","10-K","2013-02-05","edgar/data/1030206/0001140361-13-004716.txt",1,"VASC","3841","NASDAQ","1",2013
1030469,"ORIENTAL FINANCIAL GROUP INC","10-K","2013-03-15","edgar/data/1030469/0001030469-13-000015.txt",1,"OFG","6022","NYSE","0",2013
1030749,"GULFMARK OFFSHORE INC","10-K","2013-02-27","edgar/data/1030749/0001193125-13-080272.txt",1,"GLF","3533","NYSE","0",2013
1031029,"StarTek  Inc ","10-K","2013-03-08","edgar/data/1031029/0001031029-13-000019.txt",1,"SRT","7363","NYSE","0",2013
1031093,"SILVER BULL RESOURCES  INC ","10-K","2013-01-09","edgar/data/1031093/0001079973-13-000016.txt",1,"SVBR","1000","","0",2013
1031203,"GROUP 1 AUTOMOTIVE INC","10-K","2013-02-20","edgar/data/1031203/0001031203-13-000004.txt",1,"GPI","5500","NYSE","0",2013
1031233,"PINNACLE BANKSHARES CORP","10-K","2013-03-27","edgar/data/1031233/0001193125-13-128394.txt",1,"PPBN","6021","OTC","0",2013
1031296,"FIRSTENERGY CORP","10-K","2013-02-25","edgar/data/1031296/0001031296-13-000010.txt",1,"FE","4911","NYSE","1",2013
1031316,"FRANKLIN STREET PROPERTIES CORP  MA ","10-K","2013-02-19","edgar/data/1031316/0001104659-13-011834.txt",1,"FSP","6798","NYSE MKT","0",2013
1031623,"GULF ISLAND FABRICATION INC","10-K","2013-03-13","edgar/data/1031623/0001193125-13-104869.txt",1,"GIFI","3440","NASDAQ","1",2013
1031896,"AMERICAN SOIL TECHNOLOGIES INC","10-K","2013-01-07","edgar/data/1031896/0001165527-13-000019.txt",1,"SOYL","2870","OTC","0",2013
1031927,"Echo Therapeutics  Inc ","10-K","2013-03-18","edgar/data/1031927/0001415889-13-000438.txt",1,"ECTE","3845","NASDAQ","1",2013
1032033,"SLM CORP","10-K","2013-02-26","edgar/data/1032033/0001193125-13-076990.txt",1,"SLM","6141","NASDAQ","1",2013
1032208,"SEMPRA ENERGY","10-K","2013-02-26","edgar/data/1032208/0000086521-13-000014.txt",1,"SRE","4932","NYSE","1",2013
10329,"BASSETT FURNITURE INDUSTRIES INC","10-K","2013-02-04","edgar/data/10329/0001437749-13-001053.txt",1,"BSET","2511","NASDAQ","2",2013
1033012,"FLAGSTAR BANCORP INC","10-K","2013-03-05","edgar/data/1033012/0001033012-13-000018.txt",1,"FBC","6035","NYSE","0",2013
103379,"V F CORP","10-K","2013-02-27","edgar/data/103379/0001193125-13-079974.txt",1,"VFC","2320","NYSE","1",2013
1033905,"LUMINEX CORP","10-K","2013-02-22","edgar/data/1033905/0001033905-13-000020.txt",1,"LMNX","3841","NASDAQ","1",2013
1034054,"SBA COMMUNICATIONS CORP","10-K","2013-02-27","edgar/data/1034054/0001193125-13-080059.txt",1,"SBAC","4899","NASDAQ","1",2013
1034592,"OMNICOMM SYSTEMS INC","10-K","2013-03-27","edgar/data/1034592/0001437749-13-003530.txt",1,"OMCM","7389","OTC","0",2013
1034594,"BAY BANKS OF VIRGINIA INC","10-K","2013-03-28","edgar/data/1034594/0001193125-13-132018.txt",1,"BAYK","6022","OTC","0",2013
1034669,"FISHER COMMUNICATIONS INC","10-K","2013-03-04","edgar/data/1034669/0001193125-13-089428.txt",1,"FSCI","4833","NASDAQ","0",2013
1034670,"AUTOLIV INC","10-K","2013-02-22","edgar/data/1034670/0001193125-13-070928.txt",1,"ALV","3714","NYSE","1",2013
1034842,"RIGEL PHARMACEUTICALS INC","10-K","2013-03-05","edgar/data/1034842/0001047469-13-002185.txt",1,"RIGL","2834","NASDAQ","1",2013
1035002,"VALERO ENERGY CORP TX","10-K","2013-02-28","edgar/data/1035002/0001035002-13-000008.txt",1,"VLO","2911","NYSE","2",2013
1035092,"SHORE BANCSHARES INC","10-K","2013-03-15","edgar/data/1035092/0001144204-13-015234.txt",1,"SHBI","6021","NASDAQ","1",2013
1035201,"CALIFORNIA WATER SERVICE GROUP","10-K","2013-02-28","edgar/data/1035201/0001047469-13-001968.txt",1,"CWT","4941","NYSE","0",2013
1035267,"INTUITIVE SURGICAL INC","10-K","2013-02-04","edgar/data/1035267/0001193125-13-036675.txt",1,"ISRG","3842","NASDAQ","1",2013
1035422,"Mindesta Inc ","10-K","2013-03-08","edgar/data/1035422/0001062993-13-001090.txt",1,"IDSM","1040","","0",2013
1035443,"ALEXANDRIA REAL ESTATE EQUITIES INC","10-K","2013-02-26","edgar/data/1035443/0001104659-13-014040.txt",1,"ARE","6798","NYSE","0",2013
1035688,"SELECT MEDICAL CORP","10-K","2013-02-26","edgar/data/1035688/0001047469-13-001696.txt",1,"SEM","8093","NYSE","0",2013
1035748,"CALLIDUS SOFTWARE INC","10-K","2013-03-11","edgar/data/1035748/0001047469-13-002508.txt",1,"CALD","7371","NASDAQ","1",2013
1035976,"FIRST NATIONAL COMMUNITY BANCORP INC","10-K","2013-03-28","edgar/data/1035976/0001104659-13-025396.txt",1,"FNCB","6021","OTC","0",2013
1035983,"COMFORT SYSTEMS USA INC","10-K","2013-02-28","edgar/data/1035983/0001047469-13-001962.txt",1,"FIX","1731","NYSE","0",2013
1036030,"WAYNE SAVINGS BANCSHARES INC  DE ","10-K","2013-03-25","edgar/data/1036030/0000914317-13-000370.txt",1,"WAYN","6035","NASDAQ","2",2013
1036044,"IDENTIVE GROUP  INC ","10-K","2013-03-19","edgar/data/1036044/0001193125-13-115182.txt",1,"INVE","3577","NASDAQ","2",2013
1036070,"StellarOne CORP","10-K","2013-03-15","edgar/data/1036070/0001036070-13-000008.txt",1,"VFGI","6022","","0",2013
1036262,"INTEST CORP","10-K","2013-03-29","edgar/data/1036262/0001036262-13-000014.txt",1,"INTT","3825","NASDAQ","0",2013
103682,"VIRGINIA ELECTRIC   POWER CO","10-K","2013-02-28","edgar/data/103682/0001193125-13-082933.txt",1,"VEL","4911","","0",2013
1036848,"AEROCENTURY CORP","10-K","2013-03-14","edgar/data/1036848/0001036848-13-000005.txt",1,"ACY","7359","NYSE MKT","1",2013
1036960,"FAIRCHILD SEMICONDUCTOR INTERNATIONAL INC","10-K","2013-02-28","edgar/data/1036960/0001193125-13-082601.txt",1,"FCS","3674","NASDAQ","2",2013
1036968,"diaDexus  Inc ","10-K","2013-03-11","edgar/data/1036968/0001193125-13-101301.txt",1,"DDXS","2834","OTC","1",2013
1037016,"NII HOLDINGS INC","10-K","2013-02-28","edgar/data/1037016/0001037016-13-000008.txt",1,"NIHD","4812","NASDAQ","0",2013
1037049,"AURORA GOLD CORP","10-K","2013-03-26","edgar/data/1037049/0001144204-13-017416.txt",1,"ARXG","1000","OTC","0",2013
103730,"VISHAY INTERTECHNOLOGY INC","10-K","2013-02-20","edgar/data/103730/0000103730-13-000009.txt",1,"VSH","3670","NYSE","0",2013
1037390,"GRIFFIN LAND   NURSERIES INC","10-K","2013-02-14","edgar/data/1037390/0001047469-13-001081.txt",1,"GRIF","6500","NASDAQ","1",2013
1037540,"BOSTON PROPERTIES INC","10-K","2013-02-28","edgar/data/1037540/0001193125-13-084781.txt",1,"BXP","6798","NYSE","0",2013
1037646,"METTLER TOLEDO INTERNATIONAL INC ","10-K","2013-02-08","edgar/data/1037646/0001037646-13-000005.txt",1,"MTD","3826","NYSE","0",2013
1037649,"INTERLEUKIN GENETICS INC","10-K","2013-03-28","edgar/data/1037649/0001144204-13-018280.txt",1,"ILGN","2835","NYSE MKT","0",2013
1037676,"ARCH COAL INC","10-K","2013-03-01","edgar/data/1037676/0001047469-13-002059.txt",1,"ACI","1221","NYSE","1",2013
1037760,"CEPHEID","10-K","2013-02-28","edgar/data/1037760/0001193125-13-084150.txt",1,"CPHD","3826","NASDAQ","1",2013
1037868,"AMETEK INC ","10-K","2013-02-21","edgar/data/1037868/0001193125-13-069307.txt",1,"AME","3621","NYSE","4",2013
1037949,"QWEST COMMUNICATIONS INTERNATIONAL INC","10-K","2013-03-12","edgar/data/1037949/0001047469-13-002604.txt",1,"Q","4813","NYSE","1",2013
1037976,"JONES LANG LASALLE INC","10-K","2013-02-26","edgar/data/1037976/0001140361-13-009386.txt",1,"JLL","6531","NYSE","0",2013
1038074,"SILICON LABORATORIES INC","10-K","2013-02-01","edgar/data/1038074/0001047469-13-000608.txt",1,"SLAB","3674","NASDAQ","1",2013
1038133,"HESKA CORP","10-K","2013-03-15","edgar/data/1038133/0001193125-13-108014.txt",1,"HSKA","2836","NASDAQ","1",2013
1038205,"BANK OF THE OZARKS INC","10-K","2013-02-28","edgar/data/1038205/0001193125-13-083307.txt",1,"OZRK","6022","NASDAQ","2",2013
1038222,"Reis  Inc ","10-K","2013-03-13","edgar/data/1038222/0001193125-13-104315.txt",1,"WRP","7389","NASDAQ","0",2013
1038277,"INTERNATIONAL ISOTOPES INC","10-K","2013-03-28","edgar/data/1038277/0001515971-13-000100.txt",1,"INIS","3823","OTCBB","0",2013
1038280,"MAC GRAY CORP","10-K","2013-03-15","edgar/data/1038280/0001047469-13-002858.txt",1,"TUC","7200","NYSE","0",2013
1038357,"PIONEER NATURAL RESOURCES CO","10-K","2013-02-13","edgar/data/1038357/0001038357-13-000009.txt",1,"PXD","1311","NYSE","1",2013
1038773,"CORNERSTONE BANCSHARES INC","10-K","2013-03-28","edgar/data/1038773/0001144204-13-018312.txt",1,"CSBQ","6021","OTC","0",2013
1039101,"L 3 COMMUNICATIONS CORP","10-K","2013-02-27","edgar/data/1039101/0001193125-13-078988.txt",1,"LLL"," INC.","3663","",2013
1039399,"FORMFACTOR INC","10-K","2013-03-13","edgar/data/1039399/0001445305-13-000585.txt",1,"FORM","3674","NASDAQ","1",2013
1039466,"XSUNX INC","10-K","2013-01-11","edgar/data/1039466/0001391609-13-000013.txt",1,"XSNX","3081","OTC","0",2013
1039684,"ONEOK INC  NEW ","10-K","2013-02-26","edgar/data/1039684/0001039684-13-000024.txt",1,"OKE","4923","NYSE","1",2013
1039828,"AMERICAN EQUITY INVESTMENT LIFE HOLDING CO","10-K","2013-03-07","edgar/data/1039828/0001039828-13-000035.txt",1,"AEL","6311","NYSE","0",2013
1040161,"PIXELWORKS  INC","10-K","2013-03-06","edgar/data/1040161/0001040161-13-000006.txt",1,"PXLW","3674","NASDAQ","1",2013
1040426,"SYNTEL INC","10-K","2013-02-28","edgar/data/1040426/0001193125-13-083913.txt",1,"SYNT","7371","NASDAQ","3",2013
1040593,"CARRIZO OIL   GAS INC","10-K","2013-02-28","edgar/data/1040593/0001040593-13-000015.txt",1,"CRZO","1311","NASDAQ","1",2013
1040719,"WALTER INVESTMENT MANAGEMENT CORP","10-K","2013-03-18","edgar/data/1040719/0001193125-13-112874.txt",1,"WAC","6162","NYSE","1",2013
1040792,"Helios   Matheson Information Technology Inc ","10-K","2013-03-04","edgar/data/1040792/0001437749-13-002262.txt",1,"HMNA","7380","","0",2013
1040799,"FOUR OAKS FINCORP INC","10-K","2013-03-28","edgar/data/1040799/0001445305-13-000723.txt",1,"FOFN","6022","OTC","0",2013
1040829,"Ryman Hospitality Properties  Inc ","10-K","2013-02-27","edgar/data/1040829/0001193125-13-079938.txt",1,"RHP","6798","NYSE","1",2013
1040896,"Intellicheck Mobilisa  Inc ","10-K","2013-03-27","edgar/data/1040896/0001144204-13-017846.txt",1,"IDN","7372","NYSE MKT","0",2013
1040971,"SL GREEN REALTY CORP","10-K","2013-02-27","edgar/data/1040971/0001047469-13-001830.txt",1,"SLG","6798","NYSE","1",2013
1041024,"ROCKWELL MEDICAL  INC ","10-K","2013-03-18","edgar/data/1041024/0001047469-13-002971.txt",1,"RMTI","3845","NASDAQ","1",2013
1041061,"YUM BRANDS INC","10-K","2013-02-20","edgar/data/1041061/0001041061-13-000007.txt",1,"YUM","5812","NYSE","1",2013
1041379,"AFC ENTERPRISES INC","10-K","2013-02-27","edgar/data/1041379/0001193125-13-080439.txt",1,"PLKI","5812","NASDAQ","1",2013
1041429,"ANNAPOLIS BANCORP INC","10-K","2013-03-28","edgar/data/1041429/0001193125-13-131584.txt",1,"ANNB","6021","","0",2013
1041550,"HOPFED BANCORP INC","10-K","2013-03-29","edgar/data/1041550/0001193125-13-134502.txt",1,"HFBC","6022","NASDAQ","1",2013
1041577,"ATMI INC","10-K","2013-02-22","edgar/data/1041577/0001193125-13-071519.txt",1,"ATMI","2810","NASDAQ","0",2013
1041657,"RADIO ONE  INC ","10-K","2013-03-27","edgar/data/1041657/0001144204-13-017773.txt",1,"ROIAK","4832","NASDAQ","1",2013
104169,"WAL MART STORES INC","10-K","2013-03-26","edgar/data/104169/0000104169-13-000011.txt",1,"WMT","5331","NYSE","25",2013
1041859,"CHILDRENS PLACE RETAIL STORES INC","10-K","2013-03-28","edgar/data/1041859/0001445305-13-000737.txt",1,"PLCE","5651","NASDAQ","1",2013
1041954,"ITC DELTACOM INC","10-K","2013-02-20","edgar/data/1041954/0001102541-13-000009.txt",1,"ITCD","4813","","0",2013
1042046,"AMERICAN FINANCIAL GROUP INC","10-K","2013-02-28","edgar/data/1042046/0001042046-13-000007.txt",1,"AFG","6331","NYSE","0",2013
1042729,"MERCANTILE BANK CORP","10-K","2013-03-14","edgar/data/1042729/0001193125-13-106327.txt",1,"MBWM","6022","NASDAQ","1",2013
1042776,"Piedmont Office Realty Trust  Inc ","10-K","2013-02-27","edgar/data/1042776/0001042776-13-000009.txt",1,"PDM","6512","NYSE","0",2013
1042783,"DOT HILL SYSTEMS CORP","10-K","2013-03-18","edgar/data/1042783/0001042783-13-000013.txt",1,"HILL","3572","NASDAQ","1",2013
1042810,"EQUITY ONE  INC ","10-K","2013-02-28","edgar/data/1042810/0001042810-13-000009.txt",1,"EQY","6798","NYSE","1",2013
1042825,"POWER ONE INC","10-K","2013-02-28","edgar/data/1042825/0001047469-13-001967.txt",1,"PWER","3679","","0",2013
1042893,"DRIL QUIP INC","10-K","2013-02-28","edgar/data/1042893/0001193125-13-081240.txt",1,"DRQ","3533","NYSE","0",2013
1043000,"CAPITAL SENIOR LIVING CORP","10-K","2013-03-08","edgar/data/1043000/0001193125-13-098934.txt",1,"CSU","8050","NYSE","0",2013
1043186,"American Electric Technologies Inc","10-K","2013-03-28","edgar/data/1043186/0001193125-13-131146.txt",1,"AETI","3620","NASDAQ","1",2013
1043219,"ANNALY CAPITAL MANAGEMENT INC","10-K","2013-02-26","edgar/data/1043219/0001157523-13-001038.txt",1,"NLY","6798","NYSE","0",2013
1043277,"C H ROBINSON WORLDWIDE INC","10-K","2013-03-01","edgar/data/1043277/0001043277-13-000004.txt",1,"CHRW","4731","NASDAQ","2",2013
1043337,"STONERIDGE INC","10-K","2013-03-08","edgar/data/1043337/0001144204-13-014041.txt",1,"SRI","3714","NYSE","0",2013
1043509,"SONIC AUTOMOTIVE INC","10-K","2013-03-26","edgar/data/1043509/0001193125-13-127041.txt",1,"SAH","5500","NYSE","0",2013
1043604,"JUNIPER NETWORKS INC","10-K","2013-02-26","edgar/data/1043604/0001043604-13-000022.txt",1,"JNPR","3576","NYSE","2",2013
1043961,"TRANSGENOMIC INC","10-K","2013-03-14","edgar/data/1043961/0001445305-13-000617.txt",1,"TBIO","3826","OTC","1",2013
1044082,"Georgia Carolina Bancshares  Inc","10-K","2013-03-20","edgar/data/1044082/0001437749-13-003278.txt",1,"GECR","6022","OTC","0",2013
1044435,"ACTIVE POWER INC","10-K","2013-03-04","edgar/data/1044435/0001140361-13-010418.txt",1,"ACPW","4911","NASDAQ","6",2013
1044590,"Intermec  Inc ","10-K","2013-03-11","edgar/data/1044590/0001044590-13-000015.txt",1,"UNA","3577","","0",2013
1044777,"VASCO DATA SECURITY INTERNATIONAL INC","10-K","2013-03-08","edgar/data/1044777/0001193125-13-097926.txt",1,"VDSI","7373","NASDAQ","1",2013
1045309,"W R GRACE   CO","10-K","2013-02-27","edgar/data/1045309/0001045309-13-000015.txt",1,"GRA","2800","NYSE","1",2013
1045425,"RAIT Financial Trust","10-K","2013-03-18","edgar/data/1045425/0001193125-13-112507.txt",1,"RAS","6798","NYSE","0",2013
1045450,"EPR PROPERTIES","10-K","2013-02-27","edgar/data/1045450/0001045450-13-000019.txt",1,"EPR","6798","NYSE","0",2013
1045609,"Prologis  Inc ","10-K","2013-02-28","edgar/data/1045609/0001193125-13-081863.txt",1,"AMB","6798","NYSE","1",2013
10456,"BAXTER INTERNATIONAL INC","10-K","2013-02-21","edgar/data/10456/0001193125-13-069609.txt",1,"BAX","3841","NYSE","6",2013
1045742,"LIVEDEAL INC","10-K","2013-01-15","edgar/data/1045742/0001019687-13-000156.txt",1,"LIVE","7371","NASDAQ","1",2013
1045810,"NVIDIA CORP","10-K","2013-03-12","edgar/data/1045810/0001045810-13-000008.txt",1,"NVDA","3674","NASDAQ","6",2013
1045942,"SecureAlert  Inc ","10-K","2013-01-14","edgar/data/1045942/0001096906-13-000051.txt",1,"SCRA","3669","OTC","0",2013
1046025,"HERITAGE FINANCIAL CORP  WA ","10-K","2013-03-06","edgar/data/1046025/0001193125-13-093956.txt",1,"HFWA","6036","NASDAQ","1",2013
1046057,"CLAIMSNET COM INC","10-K","2013-02-26","edgar/data/1046057/0001437749-13-001973.txt",1,"CLAI","1311","","0",2013
1046188,"PATHFINDER BANCORP INC","10-K","2013-03-18","edgar/data/1046188/0001046188-13-000006.txt",1,"PBHC","6036","NASDAQ","1",2013
1046203,"GUARANTY FEDERAL BANCSHARES INC","10-K","2013-03-28","edgar/data/1046203/0001437749-13-003637.txt",1,"GFED","6022","NASDAQ","2",2013
1046257,"Ingredion Inc","10-K","2013-02-28","edgar/data/1046257/0001104659-13-015305.txt",1,"INGR","2040","NYSE","0",2013
1046311,"CHOICE HOTELS INTERNATIONAL INC  DE","10-K","2013-02-28","edgar/data/1046311/0001046311-13-000003.txt",1,"CHH","7011","NYSE","1",2013
1046327,"REALNETWORKS INC","10-K","2013-03-18","edgar/data/1046327/0001046327-13-000008.txt",1,"RNWK","7371","NASDAQ","1",2013
1046568,"CAREER EDUCATION CORP","10-K","2013-02-28","edgar/data/1046568/0001193125-13-083541.txt",1,"CECO","8200","NASDAQ","1",2013
1046788,"HARRIS PREFERRED CAPITAL CORP","10-K","2013-03-15","edgar/data/1046788/0001193125-13-110203.txt",1,"HBC","6798","NYSE","0",2013
1046859,"REMY INTERNATIONAL  INC ","10-K","2013-02-27","edgar/data/1046859/0001046859-13-000047.txt",1,"REMY","3714","NASDAQ","1",2013
1046995,"EMAGIN CORP","10-K","2013-03-14","edgar/data/1046995/0001013762-13-000393.txt",1,"EMAN","3674","NYSE MKT","0",2013
1047122,"RAYTHEON CO ","10-K","2013-02-13","edgar/data/1047122/0001047122-13-000015.txt",1,"RTN","3812","NYSE","0",2013
1047127,"AMKOR TECHNOLOGY INC","10-K","2013-03-08","edgar/data/1047127/0001047127-13-000007.txt",1,"AMKR","3674","NASDAQ","3",2013
1047166,"UNITED RENTALS NORTH AMERICA INC","10-K","2013-01-23","edgar/data/1047166/0001067701-13-000004.txt",1,"URI","7359","NYSE","0",2013
1047170,"EASTERN VIRGINIA BANKSHARES INC","10-K","2013-03-29","edgar/data/1047170/0001193125-13-133994.txt",1,"EVBS","6022","NASDAQ","1",2013
1047335,"NATIONAL HEALTHCARE CORP","10-K","2013-02-15","edgar/data/1047335/0001047335-13-000021.txt",1,"NHC","8051","NYSE MKT","0",2013
1047340,"FRESH DEL MONTE PRODUCE INC","10-K","2013-02-19","edgar/data/1047340/0001445305-13-000252.txt",1,"FDP","100","NYSE","1",2013
104777,"WARWICK VALLEY TELEPHONE CO","10-K","2013-03-18","edgar/data/104777/0001104659-13-021774.txt",1,"ALTV","4813","NYSE MKT","1",2013
1047862,"CONSOLIDATED EDISON INC","10-K","2013-02-21","edgar/data/1047862/0001193125-13-069310.txt",1,"ED","4931","NYSE","1",2013
1047881,"TALON INTERNATIONAL  INC ","10-K","2013-03-27","edgar/data/1047881/0001437749-13-003540.txt",1,"TALN","5130","OTC","0",2013
1047884,"ANWORTH MORTGAGE ASSET CORP","10-K","2013-02-27","edgar/data/1047884/0001193125-13-079827.txt",1,"ANH","6798","NYSE","1",2013
1047919,"AMBIENT CORP  NY","10-K","2013-03-11","edgar/data/1047919/0001354488-13-001104.txt",1,"AMBT","4813","NASDAQ","0",2013
1048286,"MARRIOTT INTERNATIONAL INC  MD ","10-K","2013-02-20","edgar/data/1048286/0001445305-13-000255.txt",1,"MAR","7011","NASDAQ","2",2013
1048477,"BIOMARIN PHARMACEUTICAL INC","10-K","2013-02-26","edgar/data/1048477/0001193125-13-077031.txt",1,"BMRN","2834","NASDAQ","1",2013
1048620,"GRANITE CITY FOOD   BREWERY LTD ","10-K","2013-03-20","edgar/data/1048620/0001047469-13-003139.txt",1,"GCFB","5812","OTC","0",2013
1048685,"METALICO INC","10-K","2013-03-14","edgar/data/1048685/0001193125-13-107744.txt",1,"MEA","3341","NYSE MKT","0",2013
104889,"WASHINGTON POST CO","10-K","2013-02-28","edgar/data/104889/0000104889-13-000009.txt",1,"WPO","8200","NYSE","0",2013
104894,"WASHINGTON REAL ESTATE INVESTMENT TRUST","10-K","2013-02-27","edgar/data/104894/0000104894-13-000032.txt",1,"WRE","6798","NYSE","0",2013
104918,"AVISTA CORP","10-K","2013-02-26","edgar/data/104918/0000104918-13-000042.txt",1,"AVA","4931","NYSE","0",2013
1049502,"MKS INSTRUMENTS INC","10-K","2013-02-26","edgar/data/1049502/0001193125-13-077234.txt",1,"MKSI","3823","NASDAQ","1",2013
1049606,"COMPX INTERNATIONAL INC","10-K","2013-03-06","edgar/data/1049606/0001193125-13-094118.txt",1,"CIX","3420","NYSE MKT","0",2013
1049782,"BROOKLINE BANCORP INC","10-K","2013-03-01","edgar/data/1049782/0001047469-13-002073.txt",1,"BRKL","6035","NASDAQ","1",2013
105016,"WATSCO INC","10-K","2013-02-28","edgar/data/105016/0001193125-13-084635.txt",1,"WSO","5070","NYSE","0",2013
1050377,"PC CONNECTION INC","10-K","2013-03-04","edgar/data/1050377/0001193125-13-089191.txt",1,"PCCC","5961","NASDAQ","1",2013
1050441,"EAGLE BANCORP INC","10-K","2013-03-18","edgar/data/1050441/0001047469-13-002980.txt",1,"EGBN","6022","NASDAQ","1",2013
1050446,"MICROSTRATEGY INC","10-K","2013-02-13","edgar/data/1050446/0001193125-13-055763.txt",1,"MSTR","7372","NASDAQ","1",2013
