ticker,name,lastsale,marketcap,ipoyear,sector,industry
AUTO,"AutoWeb, Inc.",4.24,54640000.0,,Technology,"Computer Software: Programming, Data Processing"
AVDL,Avadel Pharmaceuticals plc,6.14,225620000.0,,Health Care,Major Pharmaceuticals
ATXI,"Avenue Therapeutics, Inc.",3.6812,38850000.0,2017.0,Health Care,Major Pharmaceuticals
AVEO,"AVEO Pharmaceuticals, Inc.",2.32,275770000.0,2010.0,Health Care,Major Pharmaceuticals
AVNW,"Aviat Networks, Inc.",16.95,90670000.0,,Technology,Radio And Television Broadcasting And Communications Equipment
CDMO,"Avid Bioservices, Inc.",4.34,241100000.0,,Health Care,Major Pharmaceuticals
CDMOP,"Avid Bioservices, Inc.",25.51,17860000.0,,Health Care,Major Pharmaceuticals
AVID,"Avid Technology, Inc.",5.3,219960000.0,1993.0,Technology,Computer Software: Prepackaged Software
AVGR,"Avinger, Inc.",1.68,15230000.0,2015.0,Health Care,Medical/Dental Instruments
CAR,"Avis Budget Group, Inc.",32.52,2640000000.0,,Consumer Services,Rental/Leasing Companies
AHPA,Avista Healthcare Public Acquisition Corp.,10.04,389050000.0,2016.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch
AHPAU,Avista Healthcare Public Acquisition Corp.,10.25,,2016.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch
AHPAW,Avista Healthcare Public Acquisition Corp.,0.465,,2016.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch
AVT,"Avnet, Inc.",43.04,5080000000.0,,Consumer Non-Durables,Electronic Components
AVRO,"AVROBIO, Inc.",26.95,623880000.0,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
AWRE,"Aware, Inc.",4.0,86190000.0,1996.0,Technology,Computer Software: Prepackaged Software
ACLS,"Axcelis Technologies, Inc.",19.9,639700000.0,2000.0,Technology,Industrial Machinery/Components
AXGN,"AxoGen, Inc.",51.3,1960000000.0,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
AAXN,"Axon Enterprise, Inc.",64.09,3740000000.0,,Capital Goods,Ordnance And Accessories
AXON          ,Axovant Sciences Ltd.,2.68,288870000.0,,Health Care,Major Pharmaceuticals
AXSM,"Axsome Therapeutics, Inc.",3.25,83480000.0,2015.0,Health Care,Major Pharmaceuticals
AXTI,AXT Inc,6.95,274100000.0,1998.0,Technology,Semiconductors
AYTU,"Aytu BioScience, Inc.",0.258,9260000.0,,Health Care,Major Pharmaceuticals
AZRX,"AzurRx BioPharma, Inc.",3.175,53220000.0,2016.0,Health Care,Major Pharmaceuticals
BCOM,B Communications Ltd.,8.9501,267510000.0,,Consumer Services,Telecommunications Equipment
RILY,"B. Riley Financial, Inc.",22.7,591320000.0,,Miscellaneous,Business Services
RILYG,"B. Riley Financial, Inc.",24.954,,,Miscellaneous,Business Services
RILYH,"B. Riley Financial, Inc.",25.51,,,Miscellaneous,Business Services
RILYL,"B. Riley Financial, Inc.",25.56,,,Miscellaneous,Business Services
RILYZ,"B. Riley Financial, Inc.",25.065,,,Miscellaneous,Business Services
BOSC,B.O.S. Better Online Solutions,2.3,7720000.0,,Technology,Computer Communications Equipment
BIDU,"Baidu, Inc.",246.43,85940000000.0,2005.0,Technology,"Computer Software: Programming, Data Processing"
BCPC,Balchem Corporation,100.26,3220000000.0,,Basic Industries,Major Chemicals
BWINA,"Baldwin & Lyons, Inc.",24.65,370770000.0,,Finance,Property-Casualty Insurers
BWINB,"Baldwin & Lyons, Inc.",24.7,371520000.0,,Finance,Property-Casualty Insurers
BLDP,"Ballard Power Systems, Inc.",2.84,507630000.0,,Energy,Industrial Machinery/Components
BANF,BancFirst Corporation,60.2,1970000000.0,1993.0,Finance,Major Banks
BANFP,BancFirst Corporation,28.4,28400000.0,,Finance,Major Banks
BCTF,"Bancorp 34, Inc.",15.69,53410000.0,,Finance,Savings Institutions
BAND,Bandwidth Inc.,37.14,657980000.0,2017.0,Technology,Computer Software: Prepackaged Software
BOCH,Bank of Commerce Holdings (CA),12.75,208020000.0,,Finance,Major Banks
BMRC,Bank of Marin Bancorp,81.15,566740000.0,,Finance,Major Banks
BMLP,Bank Of Montreal,48.876000000000005,48880000.0,,Finance,Commercial Banks
BKSC,Bank of South Carolina Corp.,21.0,115310000.0,,Finance,Major Banks
BOTJ,"Bank of the James Financial Group, Inc.",16.0,70050000.0,,Finance,Major Banks
OZRK,Bank of the Ozarks,45.28,5820000000.0,1997.0,Finance,Major Banks
BFIN,BankFinancial Corporation,17.91,317710000.0,,Finance,Savings Institutions
BWFG,"Bankwell Financial Group, Inc.",31.84,249430000.0,2014.0,Finance,Major Banks
BANR,Banner Corporation,61.0,1980000000.0,,Finance,Major Banks
BZUN,Baozun Inc.,55.87,3160000000.0,2015.0,Consumer Services,Catalog/Specialty Distribution
DFVL,Barclays PLC,62.64,4590000.0,,Finance,Commercial Banks
DFVS,Barclays PLC,36.855,4470000.0,,Finance,Commercial Banks
DLBL,Barclays PLC,75.08,4350000.0,,Finance,Commercial Banks
DLBS,Barclays PLC,19.134,18620000.0,,Finance,Commercial Banks
DTUL,Barclays PLC,56.75,4770000.0,,Finance,Commercial Banks
DTUS,Barclays PLC,39.3336,10340000.0,,Finance,Commercial Banks
DTYL,Barclays PLC,72.96,5020000.0,,Finance,Commercial Banks
DTYS,Barclays PLC,22.06,65440000.0,,Finance,Commercial Banks
FLAT,Barclays PLC,63.0,4800000.0,,Finance,Commercial Banks
STPP,Barclays PLC,30.25,4050000.0,,Finance,Commercial Banks
TAPR,Barclays PLC,25.9705,17140000.0,,Finance,Commercial Banks
BHAC,Barington/Hilco Acquisition Corp.,10.550999999999998,23700000.0,2015.0,Finance,Business Services
BHACR,Barington/Hilco Acquisition Corp.,0.19,,2015.0,Finance,Business Services
BHACU,Barington/Hilco Acquisition Corp.,12.06,,2015.0,Finance,Business Services
BHACW,Barington/Hilco Acquisition Corp.,0.16,,2015.0,Finance,Business Services
BBSI,"Barrett Business Services, Inc.",95.7,699450000.0,1993.0,Technology,Professional Services
BSET,"Bassett Furniture Industries, Incorporated",27.95,300070000.0,,Consumer Durables,Home Furnishings
BCML,BayCom Corp,24.38,264990000.0,2018.0,Finance,Major Banks
BCBP,"BCB Bancorp, Inc. (NJ)",15.275,239620000.0,2005.0,Finance,Savings Institutions
BECN,"Beacon Roofing Supply, Inc.",41.82,2850000000.0,2004.0,Consumer Services,RETAIL: Building Materials
BBGI,"Beasley Broadcast Group, Inc.",11.25,309400000.0,2000.0,Consumer Services,Broadcasting
BBBY,Bed Bath & Beyond Inc.,20.03,2810000000.0,1992.0,Consumer Services,Home Furnishings
BGNE,"BeiGene, Ltd.",152.62,8199999999.0,2016.0,Health Care,Major Pharmaceuticals
BELFA,Bel Fuse Inc.,21.4,257269999.0,,Capital Goods,Electrical Products
BELFB,Bel Fuse Inc.,21.75,261480000.0,,Capital Goods,Electrical Products
BLPH,"Bellerophon Therapeutics, Inc.",2.51,144250000.0,2015.0,Health Care,Major Pharmaceuticals
BLCM,"Bellicum Pharmaceuticals, Inc.",7.84,336120000.0,2014.0,Health Care,Major Pharmaceuticals
BNCL,"Beneficial Bancorp, Inc.",16.35,1230000000.0,,Finance,Savings Institutions
BNFT,"Benefitfocus, Inc.",34.05,1080000000.0,2013.0,Technology,Computer Software: Prepackaged Software
BNTC,Benitec Biopharma Limited,2.17,22470000.0,2015.0,Health Care,Major Pharmaceuticals
BNTCW,Benitec Biopharma Limited,0.28,,2015.0,Health Care,Major Pharmaceuticals
BYSI,"BeyondSpring, Inc.",27.0,605760000.0,2017.0,Health Care,Major Pharmaceuticals
BGCP,"BGC Partners, Inc.",11.41,3630000000.0,,Finance,Investment Bankers/Brokers/Service
BGFV,Big 5 Sporting Goods Corporation,7.25,155270000.0,2002.0,Consumer Services,Other Specialty Stores
BRPA,Big Rock Partners Acquisition Corp.,9.91,89540000.0,2017.0,Finance,Business Services
BRPAR,Big Rock Partners Acquisition Corp.,0.44,,2017.0,Finance,Business Services
BRPAU,Big Rock Partners Acquisition Corp.,10.6,,2017.0,Finance,Business Services
BRPAW,Big Rock Partners Acquisition Corp.,0.3999,,2017.0,Finance,Business Services
BILI,Bilibili Inc.,13.8,2670000000.0,2018.0,Technology,EDP Services
BASI,"Bioanalytical Systems, Inc.",2.02,16660000.0,1997.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch
ORPN,Bioblast Pharma Ltd.,1.76,5880000.0,2014.0,Health Care,Major Pharmaceuticals
BIOC,"Biocept, Inc.",0.2075,14150000.0,2014.0,Health Care,Medical Specialities
BCRX,"BioCryst Pharmaceuticals, Inc.",5.77,569600000.0,1994.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BDSI,"BioDelivery Sciences International, Inc.",2.85,168930000.0,,Health Care,Major Pharmaceuticals
BFRA,Biofrontera AG,12.615,280160000.0,2018.0,Health Care,Major Pharmaceuticals
BIIB,Biogen Inc.,293.51,61930000000.0,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BHTG,"BioHiTech Global, Inc.",3.8,54920000.0,,Consumer Services,Other Consumer Services
BKYI,"BIO-key International, Inc.",2.65,33360000.0,,Technology,Computer Communications Equipment
BIOL,"Biolase, Inc.",1.22,24970000.0,,Health Care,Medical/Dental Instruments
BLFS,"BioLife Solutions, Inc.",16.7,252250000.0,,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
BLRX,BioLineRx Ltd.,0.94,101550000.0,,Health Care,Major Pharmaceuticals
BMRN,BioMarin Pharmaceutical Inc.,94.46,16690000000.0,1999.0,Health Care,Major Pharmaceuticals
BMRA,"Biomerica, Inc.",3.98,34430000.0,,Health Care,Medical/Dental Instruments
BVXV,BiondVax Pharmaceuticals Ltd.,6.6,43130000.0,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BVXVW,BiondVax Pharmaceuticals Ltd.,1.27,,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BPTH,"Bio-Path Holdings, Inc.",1.5101,17130000.0,,Health Care,Major Pharmaceuticals
BIOS,"BioScrip, Inc.",3.02,386410000.0,,Health Care,Medical/Nursing Services
BSTC,BioSpecifics Technologies Corp,44.77,322980000.0,,Health Care,Major Pharmaceuticals
BSPM,"Biostar Pharmaceuticals, Inc.",2.29,6040000.0,,Health Care,Major Pharmaceuticals
TECH,Bio-Techne Corp,147.44,5540000000.0,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BEAT,"BioTelemetry, Inc.",46.45,1520000000.0,2008.0,Health Care,Medical Specialities
BTAI,"BioXcel Therapeutics, Inc.",9.05,141590000.0,2018.0,Health Care,Major Pharmaceuticals
BCAC,Bison Capital Acquisition Corp.,10.02,24210000.0,2017.0,Finance,Business Services
BCACR,Bison Capital Acquisition Corp.,0.36,,2017.0,Finance,Business Services
BCACU,Bison Capital Acquisition Corp.,10.49,,2017.0,Finance,Business Services
BCACW,Bison Capital Acquisition Corp.,0.402,,2017.0,Finance,Business Services
BJRI,"BJ&#39;s Restaurants, Inc.",61.45,1280000000.0,,Consumer Services,Restaurants
BBOX,Black Box Corporation,0.75,11350000.0,,Technology,Computer Communications Equipment
BRAC,Black Ridge Acquisition Corp.,9.8,42720000.0,2017.0,Finance,Business Services
BRACR,Black Ridge Acquisition Corp.,0.3015,,2017.0,Finance,Business Services
BRACU,Black Ridge Acquisition Corp.,10.45,,2017.0,Finance,Business Services
BRACW,Black Ridge Acquisition Corp.,0.4285,,2017.0,Finance,Business Services
BLKB,"Blackbaud, Inc.",103.78,5040000000.0,2004.0,Technology,Computer Software: Prepackaged Software
BL,"BlackLine, Inc.",44.74,2390000000.0,2016.0,Technology,Computer Software: Prepackaged Software
BKCC,BlackRock Capital Investment Corporation,6.05,436950000.0,2007.0,,
BLNK,Blink Charging Co.,4.46,96440000.0,,Consumer Durables,Electrical Products
BLNKW,Blink Charging Co.,1.43,,,Consumer Durables,Electrical Products
BLMN,"Bloomin&#39; Brands, Inc.",19.46,1810000000.0,2012.0,Consumer Services,Restaurants
BCOR,"Blucora, Inc.",37.8,1780000000.0,,Finance,Finance: Consumer Services
BLBD,Blue Bird Corporation,22.55,608840000.0,2014.0,Capital Goods,Construction/Ag Equipment/Trucks
BHBK,"Blue Hills Bancorp, Inc.",22.35,600400000.0,2014.0,Finance,Major Banks
BLUE,"bluebird bio, Inc.",157.45,7890000000.0,2013.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BKEP,"Blueknight Energy Partners L.P., L.L.C.",3.35,135080000.0,2011.0,Energy,Natural Gas Distribution
BKEPP,"Blueknight Energy Partners L.P., L.L.C.",6.35,191510000.0,,Energy,Natural Gas Distribution
BPMC,Blueprint Medicines Corporation,65.42,2870000000.0,2015.0,Health Care,Major Pharmaceuticals
ITEQ,BlueStar Israel Technology ETF,34.5,,,,
BMCH,"BMC Stock Holdings, Inc.",20.95,1410000000.0,2013.0,Consumer Services,RETAIL: Building Materials
BOFI,"BofI Holding, Inc.",41.31,2580000000.0,2005.0,Finance,Savings Institutions
BOFIL,"BofI Holding, Inc.",25.636,,,Finance,Savings Institutions
WIFI,"Boingo Wireless, Inc.",23.25,972220000.0,2011.0,Consumer Services,Telecommunications Equipment
BOJA,"Bojangles&#39;, Inc.",14.7,539100000.0,2015.0,Consumer Services,Restaurants
BOKF,BOK Financial Corporation,93.8,6190000000.0,,Finance,Major Banks
BOKFL,BOK Financial Corporation,25.64,,,Finance,Major Banks
BNSO,"Bonso Electronics International, Inc.",3.4854,17090000.0,,Capital Goods,Industrial Machinery/Components
BKNG,Booking Holdings Inc.,2060.23,99250000000.0,,Miscellaneous,Business Services
BRQS,"Borqs Technologies, Inc. ",5.35,167470000.0,2015.0,Technology,EDP Services
BOMN,Boston Omaha Corporation,22.56,490040000.0,,Finance,Real Estate
BPFH,"Boston Private Financial Holdings, Inc.",16.05,1350000000.0,,Finance,Major Banks
BPFHW,"Boston Private Financial Holdings, Inc.",10.32,,,Finance,Major Banks
EPAY,"Bottomline Technologies, Inc.",53.4,2180000000.0,1999.0,Technology,Computer Software: Prepackaged Software
BOXL,Boxlight Corporation,4.93,47570000.0,2017.0,Miscellaneous,Industrial Machinery/Components
BCLI,Brainstorm Cell Therapeutics Inc.,4.12,78740000.0,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
BVNSC,Brandes Investment Trust,99.99,,,,
BDGE,"Bridge Bancorp, Inc.",36.5,722390000.0,,Finance,Major Banks
BLIN          ,"Bridgeline Digital, Inc.",1.14,4830000.0,,Technology,Computer Software: Prepackaged Software
BWB,"Bridgewater Bancshares, Inc.",12.82,385480000.0,2018.0,Finance,Major Banks
BRID,Bridgford Foods Corporation,14.24,129250000.0,,Consumer Non-Durables,Specialty Foods
BCOV,Brightcove Inc.,9.7,342940000.0,2012.0,Technology,EDP Services
BHF,"Brighthouse Financial, Inc.",40.6,4860000000.0,,Finance,Life Insurance
AVGO,Broadcom Inc.,239.29,103300000000.0,2009.0,Technology,Semiconductors
BVSN,"BroadVision, Inc.",1.95,9740000.0,1996.0,Technology,Computer Software: Prepackaged Software
BYFC,Broadway Financial Corporation,2.2,60320000.0,,Finance,Savings Institutions
BWEN,"Broadwind Energy, Inc.",2.41,37060000.0,,Capital Goods,Metal Fabrications
BPY,Brookfield Property Partners L.P.,18.98,4830000000.0,,Finance,Real Estate
BRKL,"Brookline Bancorp, Inc.",18.8,1510000000.0,,Finance,Savings Institutions
BRKS,"Brooks Automation, Inc.",32.74,2310000000.0,1995.0,Technology,Industrial Machinery/Components
BRKR,Bruker Corporation,28.99,4520000000.0,,Capital Goods,Biotechnology: Laboratory Analytical Instruments
BMTC,Bryn Mawr Bank Corporation,46.85,948190000.0,,Finance,Major Banks
BLMT,"BSB Bancorp, Inc.",35.1,341960000.0,2011.0,Finance,Major Banks
BSQR,BSQUARE Corporation,2.55,32360000.0,1999.0,Miscellaneous,Business Services
BLDR,"Builders FirstSource, Inc.",18.38,2109999999.0,2005.0,Consumer Services,RETAIL: Building Materials
BFST,"Business First Bancshares, Inc.",25.68,295660000.0,,Finance,Major Banks
CFFI,C&F Financial Corporation,64.4,225610000.0,,Finance,Major Banks
CHRW,"C.H. Robinson Worldwide, Inc.",84.99,11830000000.0,1997.0,Transportation,Oil Refining/Marketing
CA,CA Inc.,35.91,14960000000.0,,Technology,Computer Software: Prepackaged Software
CCMP,Cabot Microelectronics Corporation,107.34,2760000000.0,2000.0,Technology,Semiconductors
CDNS,"Cadence Design Systems, Inc.",43.81,12350000000.0,,Technology,Computer Software: Prepackaged Software
CDZI,"Cadiz, Inc.",12.95,318300000.0,,Public Utilities,Water Supply
CZR,Caesars Entertainment Corporation,10.55,7360000000.0,2012.0,Consumer Services,Hotels/Resorts
CSTE,Caesarstone Ltd.,15.35,527250000.0,2012.0,Capital Goods,Building Materials
PRSS,CafePress Inc.,1.23,20890000.0,2012.0,Consumer Services,Other Specialty Stores
CLBS,"Caladrius Biosciences, Inc.",6.35,60770000.0,,Health Care,Hospital/Nursing Management
CHY,Calamos Convertible and High Income Fund,12.7473,930660000.0,2003.0,,
CHI,Calamos Convertible Opportunities and Income Fund,11.66,825020000.0,2002.0,,
CCD,Calamos Dynamic Convertible & Income Fund,21.62,527200000.0,,,
CHW,Calamos Global Dynamic Income Fund,8.98,530230000.0,2007.0,,
CGO,Calamos Global Total Return Fund,14.06,119360000.0,2005.0,,
CSQ,Calamos Strategic Total Return Fund,12.58,1940000000.0,2004.0,,
CAMP,CalAmp Corp.,23.98,846050000.0,1983.0,Technology,Radio And Television Broadcasting And Communications Equipment
CVGW,"Calavo Growers, Inc.",96.85,1700000000.0,,Consumer Non-Durables,Farming/Seeds/Milling
CALA,"Calithera Biosciences, Inc.",5.0,179220000.0,2014.0,Health Care,Major Pharmaceuticals
CALM,"Cal-Maine Foods, Inc.",45.95,2230000000.0,1996.0,Consumer Non-Durables,Farming/Seeds/Milling
CLMT,"Calumet Specialty Products Partners, L.P.",7.5,578110000.0,2006.0,Energy,Integrated oil Companies
CRUSC,Calvert Management Series,99.98,99980000.0,,,
CLXT,"Calyxt, Inc.",18.39,515299999.0,2017.0,Basic Industries,Agricultural Chemicals
ABCD,"Cambium Learning Group, Inc.",11.85,558340000.0,,Consumer Services,Publishing
CATC,Cambridge Bancorp,87.11,357140000.0,,Finance,Major Banks
CAC,Camden National Corporation,46.58,725090000.0,,Finance,Major Banks
CAMT,Camtek Ltd.,7.68,276500000.0,2000.0,Capital Goods,Electronic Components
CSIQ,Canadian Solar Inc.,12.2,714700000.0,2006.0,Technology,Semiconductors
CGIX,"Cancer Genetics, Inc.",0.8795,24400000.0,,Health Care,Medical Specialities
CPHC,Canterbury Park Holding Corporation,14.75,65810000.0,,Consumer Services,Services-Misc. Amusement & Recreation
CPLA,Capella Education Company,101.5,1180000000.0,2006.0,Consumer Services,Other Consumer Services
CCBG,Capital City Bank Group,24.23,412980000.0,,Finance,Major Banks
CPLP,Capital Product Partners L.P.,3.1,394460000.0,2007.0,Transportation,Marine Transportation
CSWC,Capital Southwest Corporation,18.39,297220000.0,,Consumer Non-Durables,Textiles
CSWCL,Capital Southwest Corporation,25.3,,,Consumer Non-Durables,Textiles
CPTA,Capitala Finance Corp.,8.33,133120000.0,2013.0,,
CPTAG,Capitala Finance Corp.,24.64,,,,
CPTAL,Capitala Finance Corp.,25.25,,,,
CFFN,"Capitol Federal Financial, Inc.",13.21,1830000000.0,,Finance,Savings Institutions
CAPR,"Capricor Therapeutics, Inc.",1.34,39010000.0,,Health Care,Major Pharmaceuticals
CSTR,"CapStar Financial Holdings, Inc.",18.99,225150000.0,2016.0,Finance,Major Banks
CPST,Capstone Turbine Corporation,1.44,91450000.0,2000.0,Energy,Industrial Machinery/Components
CARA,"Cara Therapeutics, Inc.",20.1,680880000.0,2014.0,Health Care,Major Pharmaceuticals
CBLK,"Carbon Black, Inc.",25.69,1740000000.0,2018.0,Technology,Computer Software: Prepackaged Software
CARB,"Carbonite, Inc.",36.1,1030000000.0,2011.0,Technology,EDP Services
CSII,"Cardiovascular Systems, Inc.",33.5,1110000000.0,1981.0,Health Care,Medical/Dental Instruments
CDLX,"Cardlytics, Inc.",21.28,431220000.0,2018.0,Technology,"Computer Software: Programming, Data Processing"
CATM,Cardtronics plc,24.83,1140000000.0,2007.0,Miscellaneous,Business Services
CDNA,"CareDx, Inc.",12.66,446680000.0,2014.0,Health Care,Medical Specialities
CECO,Career Education Corporation,16.41,1140000000.0,1998.0,Consumer Services,Other Consumer Services
CTRE,"CareTrust REIT, Inc.",17.12,1300000000.0,,Consumer Services,Real Estate Investment Trusts
CARG,"CarGurus, Inc.",35.52,3830000000.0,2017.0,Technology,EDP Services
CARO,Carolina Financial Corporation,43.58,983700000.0,,Finance,Major Banks
CART,"Carolina Trust BancShares, Inc.",8.4,60120000.0,,Finance,Major Banks
CRZO,"Carrizo Oil & Gas, Inc.",27.76,2280000000.0,1997.0,Energy,Oil & Gas Production
TAST,"Carrols Restaurant Group, Inc.",15.0,548080000.0,2006.0,Consumer Services,Restaurants
CARV,"Carver Bancorp, Inc.",4.74,17520000.0,,Finance,Savings Institutions
